tid,election,violence,date
740607110027698177,yes,no,unknown
733749547629871104,no,no,unknown
732554467686514688,no,no,unknown
720144764771921920,no,no,unknown
741199509766557696,no,no,unknown
732538936824868864,no,no,unknown
732905085005533185,no,no,unknown
720593592981434368,no,no,unknown
726591633207123968,yes,malpractice,2016-05-01
719679223481245696,yes,no,unknown
719266270680653824,no,no,unknown
718658742229737472,no,no,unknown
738580987009892352,no,no,unknown
737661269910507520,yes,no,unknown
727521039496810496,no,no,unknown
720196877073813504,yes,no,unknown
737759648225349632,yes,no,unknown
738508683416592388,no,no,unknown
726707673236828160,yes,no,unknown
727854655271624705,no,no,unknown
740015643542458369,no,no,unknown
738594997545504774,no,no,unknown
730640808525717505,no,no,unknown
732656587274387458,no,no,unknown
729529029489926145,no,no,unknown
728238438743310336,yes,no,unknown
730761890863955968,yes,no,unknown
726303110402990082,yes,no,unknown
721005518781825024,yes,no,unknown
719453045931683840,no,no,unknown
736238179083116544,yes,violence,2016-05-28
737832851610030081,no,no,unknown
725992568392179713,yes,no,unknown
725881826586189824,yes,no,unknown
726225649380286465,yes,no,unknown
732315940457725952,no,no,unknown
735305812806098944,yes,no,unknown
740870170940452868,yes,violence,unknown
740719864264810496,no,no,unknown
730412474982383616,yes,no,unknown
738199113687130113,no,no,unknown
740018013533966337,no,no,unknown
730047997090766850,no,no,unknown
720503705787895808,no,no,unknown
731130391797583874,no,no,unknown
720209216158375936,no,no,unknown
719114117437468672,yes,no,unknown
723084315236536320,no,no,unknown
735051404998381569,no,no,unknown
725729591420051456,yes,no,unknown
738940282947801088,no,no,unknown
739023634518409217,no,no,unknown
732513660749275137,yes,malpractice,unknown
735918608778334208,no,no,unknown
729600723143565313,yes,violence,2016-05-09
724703278798262272,no,no,unknown
730451249007497216,no,no,unknown
729203656004771840,yes,no,unknown
719488990001242112,yes,no,unknown
729846586822402048,yes,violence,2016-05-10
732007668605280256,no,no,unknown
734352185748770816,no,no,unknown
738471802821824513,no,no,unknown
719390438470209539,yes,no,unknown
729608132993777665,yes,violence,2016-05-09
727898349366444032,yes,malpractice,2016-05-05
731506411126042624,no,no,unknown
738079387107635200,no,no,unknown
738106311036919808,no,no,unknown
741113827866071040,no,no,unknown
739520910349176832,no,no,unknown
740558753037045763,yes,no,unknown
731159943236063232,yes,no,unknown
721148321839124480,no,no,unknown
737181215074050049,yes,malpractice,2016-05-30
738708117043699712,no,no,unknown
730369834752593921,no,no,unknown
725213620741623808,yes,no,unknown
727698592882778116,yes,no,unknown
728001516519428096,yes,no,unknown
725674738090127361,yes,no,unknown
718933672657870848,no,no,unknown
727691774014038016,no,no,unknown
725666862831407105,yes,no,unknown
723062261577711616,no,no,unknown
718700193072349184,no,no,unknown
729246167004000257,no,no,unknown
739685383512936449,no,no,unknown
728126109783449601,yes,no,unknown
733173583812431872,no,no,unknown
738675148182544387,no,no,unknown
737714674720854016,no,no,unknown
724215279929032705,yes,no,unknown
738203304480649216,yes,no,unknown
735127878833033217,yes,no,unknown
731837893769994241,no,no,unknown
732316126714138625,no,no,unknown
732667595145543680,no,no,unknown
740531311274659840,no,no,unknown
737143227904561156,no,no,unknown
727342132080467969,no,no,unknown
725230683187089408,yes,no,unknown
736835817285386240,yes,no,unknown
721356258578567169,no,no,unknown
720863748643131393,no,no,unknown
737092646963798016,yes,malpractice,2016-05-30
729502600916131840,yes,violence,2016-05-09
727489872538177536,no,no,unknown
731704905958744064,no,no,unknown
730431772995899393,yes,no,unknown
724217330939494400,no,no,unknown
719721790344273921,no,no,unknown
730626309068480512,no,no,unknown
737352152910204928,no,no,unknown
734399231805390849,no,no,unknown
739049321060917249,no,no,unknown
731000080791011330,yes,no,unknown
727492108450304001,yes,no,unknown
740887985437048832,no,no,unknown
733269313860182016,yes,no,unknown
731020708843675649,yes,no,unknown
728909889767153667,yes,no,unknown
719627705763950593,no,no,unknown
719137779318452224,no,no,unknown
715213851340316674,no,no,unknown
738193384368660480,no,no,unknown
719972204990107648,no,no,unknown
732269562125656064,no,no,unknown
740084089156313088,no,no,unknown
736131748153729024,no,no,unknown
739703546891771906,no,no,unknown
735857154838519808,yes,no,unknown
739741111120433152,no,no,unknown
718715287210745856,yes,no,unknown
724214822754099200,no,no,unknown
738318048445140996,no,no,unknown
739084368975659008,no,no,unknown
719877664677363712,no,no,unknown
737579295707533313,yes,malpractice,unknown
735445592223166464,no,no,unknown
737098021041639424,yes,no,unknown
728045169019260928,yes,no,unknown
719014478965260288,yes,no,unknown
728910794352562176,yes,no,unknown
724254240827281414,yes,malpractice,unknown
725666565455273984,no,no,unknown
719103079136690178,yes,no,unknown
726303762650800128,yes,no,unknown
731964834841907200,yes,no,unknown
732360284866760704,no,no,unknown
736247024010461184,yes,no,unknown
726769078921138176,no,no,unknown
732103441611296769,no,no,unknown
719851328441200641,no,no,unknown
734131244821143552,yes,no,unknown
729977071103975424,yes,no,unknown
738983670921461761,yes,violence,unknown
730721850737614848,no,no,unknown
728386361254780929,yes,no,unknown
737253333224853504,no,no,unknown
726197483995435008,yes,no,unknown
720357482942468096,no,no,unknown
720380905286569988,no,no,unknown
720789885158707200,no,no,unknown
732874126801534976,no,no,unknown
738271414948618240,no,no,unknown
719613548121497600,yes,malpractice,2016-04-12
739723178449113088,no,no,unknown
737787999958630401,no,no,unknown
737591620086812676,no,no,unknown
722308515780427776,no,no,unknown
726765017442455552,yes,no,unknown
720969588909875202,yes,no,unknown
736331351838724097,no,no,unknown
736570352956887042,yes,no,unknown
737329197157371904,no,no,unknown
733234998489161728,no,no,unknown
718826544139907076,no,no,unknown
736521313192423424,no,no,unknown
733041772918542336,no,no,unknown
735827396859854848,yes,no,unknown
719767000856313856,yes,malpractice,2016-04-12
727836844964990976,yes,no,unknown
724223173617557505,yes,no,unknown
729702087945244672,yes,no,unknown
731854305561591808,yes,violence,2016-05-15
719558476481978369,no,no,unknown
737097219715694592,no,no,unknown
738280027486228481,no,no,unknown
725457334999326721,no,no,unknown
726695193517264897,no,no,unknown
737853178125787137,no,no,unknown
721590595869757440,no,no,unknown
733621738077032448,no,no,unknown
724076347803340800,yes,no,unknown
735327258794151938,no,no,unknown
738917399710171136,no,no,unknown
727998254042914816,no,no,unknown
719608929152405504,yes,malpractice,unknown
719761451104120832,no,no,unknown
735164293805531136,no,no,unknown
726795427337527297,no,no,unknown
737559656420102144,yes,malpractice,unknown
739061327948185602,no,no,unknown
733725546115371008,no,no,unknown
733710807070965760,yes,no,unknown
728434762927333380,yes,no,unknown
729194404125151232,yes,no,unknown
733764348406026240,no,no,unknown
740625226875166720,no,no,unknown
718828191708758016,no,no,unknown
733459981270274049,yes,malpractice,unknown
740124885758967808,no,no,unknown
736061130531999744,yes,malpractice,2016-05-27
733439837093527552,no,no,unknown
727089008505839616,yes,no,unknown
719325765150461952,no,no,unknown
738641348304076800,yes,no,unknown
729861604523663360,yes,violence,2016-05-10
720283591490469890,no,no,unknown
719853619109961729,yes,no,unknown
738515647613702144,no,no,unknown
739482987025170433,no,no,unknown
730020338377986050,yes,no,unknown
719599529083957248,yes,no,unknown
718631224948891648,no,no,unknown
734144200103628800,no,no,unknown
734930172101566465,yes,no,unknown
733746401650212864,no,no,unknown
728520208302804993,yes,no,unknown
729907344058941440,no,no,unknown
736895768745914368,no,no,unknown
720641680874029057,yes,no,unknown
724602049266999299,yes,no,unknown
737945463286992897,no,no,unknown
736831122932277252,no,no,unknown
718998104448593921,yes,no,unknown
731760805218242560,no,no,unknown
731755899337867264,no,no,unknown
740368600607956993,no,no,unknown
734620676632543237,no,no,unknown
725661380662071296,yes,no,unknown
721648263661637632,yes,no,unknown
718665840112099329,yes,no,unknown
741259466180558848,yes,no,unknown
726969912736903168,no,no,unknown
735031427444539392,no,no,unknown
734694152680689664,no,no,unknown
730390493939404800,yes,no,unknown
727706277472813056,yes,no,unknown
731357534829711361,no,no,unknown
736800156129976320,yes,violence,2016-05-28
733436088996388864,no,no,unknown
719697039672496128,no,no,unknown
737647673210245120,no,no,unknown
720829454885388288,no,no,unknown
740316500662177792,yes,no,unknown
724183201887875072,yes,no,unknown
721779370369642496,yes,no,unknown
727494522158993408,no,no,unknown
720892781577633792,yes,no,unknown
727778699836297216,no,no,unknown
736157684584579072,no,no,unknown
727886138594070528,yes,no,unknown
732440669629886464,no,no,unknown
727910835280957440,yes,no,unknown
727928039288360960,yes,no,unknown
723138258142564352,no,no,unknown
725915674803998721,no,no,unknown
738346001749024768,no,no,unknown
724861869635330048,no,no,unknown
725938615201583104,yes,no,unknown
731645206450176000,no,no,unknown
740357087126036480,yes,no,unknown
737997071345586176,no,no,unknown
730297198320046080,no,no,unknown
730704798165667840,no,no,unknown
730428859254984704,yes,violence,2016-05-12
726751904991072256,yes,no,unknown
739627384601640960,no,no,unknown
741067291249385472,no,no,unknown
721075873906970624,no,no,unknown
731982000555495430,no,no,unknown
728175576024944641,yes,no,unknown
726646537820893184,yes,malpractice,2016-05-01
732793903515066368,yes,no,unknown
736908472378232832,yes,no,unknown
727324449519726592,yes,no,unknown
721340492726677504,yes,no,unknown
738988681336348672,no,no,unknown
736665034445729792,yes,no,unknown
728136596948557827,yes,no,unknown
724569967069270017,no,no,unknown
735439549204029440,yes,no,unknown
732128425293418496,no,no,unknown
719558476456861696,no,no,unknown
729348517412536320,yes,no,unknown
739464388109832192,no,no,unknown
739688789199593472,no,no,unknown
733492399582760961,no,no,unknown
738465595239190528,no,no,unknown
719112265337712640,yes,no,unknown
726206661518495744,yes,malpractice,2016-04-30
739400670499901440,no,no,unknown
725228590204219393,no,no,unknown
729881198747475968,yes,no,unknown
731983717514678273,yes,no,unknown
739532908554158082,no,no,unknown
728945928044847104,yes,no,unknown
734582102159708160,no,no,unknown
720436952990752770,no,no,unknown
739677546283827201,no,no,unknown
734349124502441984,no,no,unknown
738902429874323456,no,no,unknown
737814943454646276,no,no,unknown
737550773760884736,no,no,unknown
734709364011868160,no,no,unknown
719541340220956672,no,no,unknown
726611621779492865,yes,no,unknown
739045746494853121,no,no,unknown
729549234429517824,yes,no,unknown
736429761594064896,no,no,unknown
727430081665204224,no,no,unknown
721779692236357632,yes,no,unknown
725785456550486016,yes,no,unknown
732771184438218755,no,no,unknown
740418101523697664,yes,malpractice,unknown
728831561873821696,yes,malpractice,2016-05-07
737136487624413184,no,no,unknown
735311972523081730,no,no,unknown
735253490302230528,no,no,unknown
731014451311181824,no,no,unknown
720268495024316417,no,no,unknown
741323459888697344,no,no,unknown
727508387185983490,yes,violence,2016-05-03
732186479632343040,no,no,unknown
724570373916753921,yes,no,unknown
740562204617900032,no,no,unknown
725674734747144192,yes,no,unknown
734339975458742272,yes,no,unknown
728769903285559298,yes,no,unknown
734867288311136258,no,no,unknown
740923673939312640,no,no,unknown
725893848724025344,no,no,unknown
733535108951511040,yes,no,unknown
721985794471165953,yes,no,unknown
735337437493395456,yes,violence,2016-05-25
731846829759815680,no,no,unknown
740585654791200768,no,no,unknown
733151903572328448,yes,no,unknown
733299168010084352,no,no,unknown
737798992315064320,yes,no,unknown
736971628492398593,no,no,unknown
728116535517020160,no,no,unknown
729309577108459520,yes,no,unknown
724696853128863744,no,no,unknown
740982294286983168,no,no,unknown
729475511387328512,yes,violence,unknown
731147638523842560,yes,violence,unknown
724865250240151552,no,no,unknown
726545811899748353,yes,no,unknown
738473813231312896,no,no,unknown
725932712813465600,yes,no,unknown
734510934538915840,no,no,unknown
733829548895150080,no,no,unknown
724256526710362112,no,no,unknown
720382338182619136,yes,no,unknown
727047971922018305,yes,no,unknown
735760417922777089,no,no,unknown
734038715970949120,no,no,unknown
721212505259782145,yes,no,unknown
731386101659639809,yes,no,unknown
736751271474921474,yes,no,unknown
736155729325744128,yes,no,unknown
734071678691467264,yes,no,unknown
721647168369524736,yes,no,unknown
731630990536282112,no,no,unknown
731937202557587457,no,no,unknown
729818144148062208,yes,no,unknown
732270406149808128,no,no,unknown
728411944932139008,yes,no,unknown
733682806212136960,yes,malpractice,2016-05-20
735272185191796736,no,no,unknown
737612401453846529,no,no,unknown
721627957190467593,yes,no,unknown
733063359457714176,no,no,unknown
733200540071387136,no,no,unknown
733319324925079553,yes,no,unknown
736123499354435584,no,no,unknown
721188977970061312,no,no,unknown
736868921949736964,no,no,unknown
732099942316023808,no,no,unknown
735006796499144704,no,no,unknown
733278204903849984,yes,no,unknown
739464841795145728,yes,violence,2016-06-05
728394904921985024,yes,no,unknown
724843381164244993,no,no,unknown
728971573147754496,yes,no,unknown
719391350702149632,yes,no,unknown
726785860721500160,yes,no,unknown
723723606832848896,no,no,unknown
721349209824313344,yes,no,unknown
722956451858120704,no,no,unknown
723889260881936384,yes,no,unknown
728914613736116224,yes,violence,2016-05-07
736099561224036352,no,no,unknown
737683406809485312,no,no,unknown
731846111988584450,no,no,unknown
719450610941100033,no,no,unknown
739605354430898180,yes,violence,2016-06-06
724213853886631936,yes,violence,2016-04-24
738685613789024256,no,no,unknown
721979401768804352,yes,no,unknown
721665041972396033,yes,no,unknown
721908182667276288,no,no,unknown
725222202312806400,no,no,unknown
728536905030098944,yes,no,unknown
729975321412280321,yes,no,unknown
736373985970003969,no,no,unknown
730425334122700800,yes,violence,2016-05-11
734450900412948480,no,no,unknown
733841791917510657,yes,no,unknown
724798502111305728,no,no,unknown
735755050962714625,no,no,unknown
737406778833403904,no,no,unknown
735699103695306754,no,no,unknown
734415110475747328,yes,no,unknown
727766845772673024,no,no,unknown
719397793333272576,no,no,unknown
729857502662135808,yes,no,unknown
733809478101929984,yes,no,unknown
739518676907368448,no,no,unknown
721765533218140161,no,no,unknown
738299073271209984,no,no,unknown
727556339237429249,no,no,unknown
719627662788964352,no,no,unknown
720057174139875332,no,no,unknown
733917080936812544,no,no,unknown
720424863924551680,no,no,unknown
723891202827927552,no,no,unknown
721288928817315842,no,no,unknown
730617518570643458,yes,malpractice,unknown
720703321762213888,yes,no,unknown
732895357168848896,yes,no,unknown
731492250174136326,no,no,unknown
728542702690807808,yes,no,unknown
719558476502962176,no,no,unknown
719877450008645632,no,no,unknown
737907814035795969,no,no,unknown
736702988748611585,no,no,unknown
740352231929585665,no,no,unknown
739995691993300992,no,no,unknown
719920081115815936,yes,no,unknown
730317709913645057,no,no,unknown
731836966807998465,yes,violence,2016-05-15
730458470516920322,yes,no,unknown
718653109631750144,no,no,unknown
719881189683671041,yes,no,unknown
728028255219896321,yes,no,unknown
730684017612218368,yes,no,unknown
719903040803721218,no,no,unknown
731925820562898944,no,no,unknown
730465543631687680,no,no,unknown
724197978433429504,no,no,unknown
735859578726813697,no,no,unknown
734647885262786560,yes,no,unknown
719406163205304320,yes,no,unknown
730667952018575360,no,no,unknown
735259162406473729,no,no,unknown
720479794081710083,yes,no,unknown
734548749301780480,no,no,unknown
720303832618508288,no,no,unknown
729242671533805569,yes,no,unknown
719818181435523073,no,no,unknown
724554292930072576,no,no,unknown
732368291461652482,no,no,unknown
738702483858595841,no,no,unknown
725685981492318208,no,no,unknown
720048681601228800,yes,no,unknown
726640577282867201,no,no,unknown
733474271209492480,yes,malpractice,2016-05-20
724216445941358598,yes,no,unknown
729046700468383744,yes,no,unknown
730181915798581248,yes,no,unknown
720770175549575168,no,no,unknown
730576202650374144,no,no,unknown
737993967820673024,no,no,unknown
720777292620824576,no,no,unknown
723643583706894336,no,no,unknown
729883722275684353,yes,no,unknown
728323630942261250,no,no,unknown
720855964602073088,yes,violence,2016-04-14
740265096929218560,no,no,unknown
719306533553709056,yes,no,unknown
723795811780325376,no,no,unknown
738072429176573952,no,no,unknown
731154187648540676,no,no,unknown
719866460894584834,no,no,unknown
726221958262579200,yes,violence,2016-04-30
727900828653203457,no,no,unknown
729638344720822272,yes,no,unknown
737810939844530176,no,no,unknown
727898355146219523,yes,malpractice,2016-05-05
719844997558845440,yes,no,unknown
725916168565870592,yes,no,unknown
732068894328913920,no,no,unknown
725863491358330881,no,no,unknown
729914101208485888,no,no,unknown
719840692105646080,yes,no,unknown
732043185929654273,yes,violence,unknown
719351016668311552,no,no,unknown
721647256210771969,yes,no,unknown
719117645107167235,yes,no,unknown
736830906124488705,yes,no,unknown
722960864266072064,yes,violence,2016-04-21
730028799778238464,yes,no,unknown
726568855535902720,yes,no,unknown
734645768233967616,yes,no,unknown
732122997713068032,yes,no,unknown
740772384869908480,no,no,unknown
726353995854434304,no,no,unknown
738361562570711040,no,no,unknown
731748993642811392,no,no,unknown
727323929224736769,yes,no,unknown
738235411584012288,no,no,unknown
728591916296749057,yes,no,unknown
731449648469053440,no,no,unknown
740822078312583168,no,no,unknown
725954703385751552,no,no,unknown
719339516071260160,yes,no,unknown
733463170946322432,yes,no,unknown
734993478103490561,yes,no,unknown
733855390119628800,no,no,unknown
719142972726489088,no,no,unknown
724200079754559488,yes,no,unknown
739574775907942400,no,no,unknown
738430210907856896,no,no,unknown
734357825992962048,yes,no,unknown
739811749008805889,no,no,unknown
738291157994766337,no,no,unknown
733568225309396997,no,no,unknown
728559124569432064,no,no,unknown
721400975752302592,no,no,unknown
720411125985062916,yes,no,unknown
724663651014180866,no,no,unknown
728151328380198914,no,no,unknown
734846149073375232,no,no,unknown
737313390025179140,no,no,unknown
723622788339228673,no,no,unknown
722541605849296896,no,no,unknown
735681373910925316,no,no,unknown
729643374848802816,yes,no,unknown
731049190239801345,no,no,unknown
732548760958554112,no,no,unknown
737835482491588608,yes,violence,2016-06-01
728820745443278848,no,no,unknown
739374224431845376,yes,no,unknown
729392283213168642,yes,no,unknown
728590236159254530,yes,no,unknown
739028067645939712,yes,no,unknown
740423906897592321,yes,malpractice,2016-06-08
738356995036565504,no,no,unknown
721656186253103104,yes,no,unknown
726287137335734272,yes,no,unknown
735857146852564993,no,no,unknown
737136675344654336,no,no,unknown
719838226681171969,no,no,unknown
725966643692621824,yes,no,unknown
724461489780875264,no,no,unknown
725819438478581760,yes,no,unknown
726225495415623680,no,no,unknown
735965535158947840,no,no,unknown
732824030248636418,no,no,unknown
733375083293642752,no,no,unknown
725999681763860480,yes,no,unknown
736236466129403904,no,no,unknown
741292714868645888,no,no,unknown
725227352888725504,no,no,unknown
737743532803428352,no,no,unknown
728074748089901056,no,no,unknown
735634386159210496,no,no,unknown
719576766906572801,yes,no,unknown
720087339309998081,no,no,unknown
720661145883836417,no,no,unknown
735332034349043713,no,no,unknown
741328364045144064,no,no,unknown
720245679046713344,no,no,unknown
739491331563737088,no,no,unknown
737120929856131072,yes,no,unknown
740179178213888003,no,no,unknown
720429406116777984,no,no,unknown
719421569634738176,no,no,unknown
731103315749163009,no,no,unknown
738362236264054784,no,no,unknown
720030414048366593,no,no,unknown
738333772576215045,no,no,unknown
729259995225833472,yes,violence,2016-05-08
731768532304678912,no,no,unknown
736933595466465281,yes,no,unknown
728776440360017920,yes,no,unknown
727289137145896960,yes,no,unknown
728938534749376512,yes,no,unknown
735857176724443136,no,no,unknown
739393281105133568,no,no,unknown
726701150561411072,no,no,unknown
725057202554183680,yes,no,unknown
726124257583861760,no,no,unknown
721936580722577408,yes,no,unknown
732700708617617408,no,no,unknown
733253426180591616,yes,no,unknown
737258162609233920,no,no,unknown
729925680868294656,no,no,unknown
735988107393310720,no,no,unknown
732187214130503680,no,no,unknown
734453185163591680,no,no,unknown
739809582453796864,no,no,unknown
724529798190518272,no,no,unknown
737222398613803008,yes,no,unknown
732106791761412097,no,no,unknown
728217129565102080,yes,no,unknown
726159136275193856,no,no,unknown
724189212321292289,no,no,unknown
736382721572757506,no,no,unknown
724210951415693312,yes,no,unknown
727289140694274050,yes,no,unknown
738286576216604674,no,no,unknown
740687664014319618,yes,no,unknown
724569337923702784,no,no,unknown
733814436838944768,no,no,unknown
725936930618138624,no,no,unknown
734757966369300480,no,no,unknown
719644791441616898,no,no,unknown
718895845215744000,yes,no,unknown
720559219150364672,yes,no,unknown
726219353008443393,no,no,unknown
736851546390990849,no,no,unknown
725701524202999809,no,no,unknown
732423132355526656,no,no,unknown
732777533079441408,no,no,unknown
739815264317931525,no,no,unknown
725835789221941249,yes,no,unknown
732387570449977346,yes,no,unknown
738515662935490560,no,no,unknown
720258204131680257,yes,no,unknown
721650730025660417,yes,no,unknown
739748425814683648,no,no,unknown
729866602590535680,yes,no,unknown
723818083521978368,no,no,unknown
721286614094258178,yes,violence,2016-04-16
732460159415394306,yes,no,unknown
719102634028732416,yes,no,unknown
739168632710823936,no,no,unknown
730032532943704064,yes,no,unknown
739791869790425088,yes,no,unknown
734592496345440256,no,no,unknown
728293103002628096,yes,no,unknown
736032811648352256,yes,no,unknown
735697465060397056,no,no,unknown
740893780002246656,no,no,unknown
739692373005979648,no,no,unknown
731322671875686400,no,no,unknown
727157836426305536,no,no,unknown
729492786253156352,yes,violence,2016-05-09
732610656625528832,no,no,unknown
741213370339065856,no,no,unknown
735777804927655937,no,no,unknown
733056093358673920,yes,no,unknown
720993167663702016,yes,no,unknown
731141184664547329,no,no,unknown
731909840193376256,no,no,unknown
734562577863282689,no,no,unknown
721657663751266305,yes,no,unknown
739040577140994048,no,no,unknown
731655638137356288,no,no,unknown
739662546727096320,no,no,unknown
729309914917543936,yes,no,unknown
737417031000133632,no,no,unknown
726302721746309120,yes,no,unknown
721940916282462208,no,no,unknown
739156173023260673,no,no,unknown
734132194470469632,no,no,unknown
739676265079148544,no,no,unknown
739676297526312960,no,no,unknown
731902215367974912,yes,no,unknown
734350693310566400,no,no,unknown
720408621327065090,no,no,unknown
732533700374593540,no,no,unknown
729914791637082113,yes,no,unknown
719486104055840769,no,no,unknown
727528290810916866,no,no,unknown
733709393808789504,yes,no,unknown
727503935175454721,no,no,unknown
719093211986198528,yes,no,unknown
738737170177875968,yes,no,unknown
730548943172427777,no,no,unknown
735047071489622016,no,no,unknown
739712024150564864,no,no,unknown
740135527622410240,no,no,unknown
731458012913664000,yes,no,unknown
726455270939852800,yes,no,unknown
731154406780047360,no,no,unknown
727810148836753408,no,no,unknown
733103671190294529,no,no,unknown
724217196725989376,no,no,unknown
729341362752135168,yes,no,unknown
718724896180854784,no,no,unknown
719548592189542400,yes,no,unknown
724202483094970369,yes,no,unknown
739469631694331908,yes,violence,2016-06-05
733173666834489344,no,no,unknown
738389983279472642,no,no,unknown
727433809399021569,yes,no,unknown
739655526863233024,no,no,unknown
738707372403625984,no,no,unknown
729249165998362624,yes,no,unknown
720791876861825024,no,no,unknown
729747717128372224,no,no,unknown
738000020775927809,no,no,unknown
734132248858005504,no,no,unknown
719513063842406400,no,no,unknown
735541866544799744,no,no,unknown
739434582638891009,no,no,unknown
728583493257568258,no,no,unknown
734072953785208832,no,no,unknown
727783034435436544,yes,no,unknown
721669887836295168,yes,no,unknown
727398498425925633,yes,no,unknown
725722327397310464,yes,violence,2016-04-29
725805025906298881,no,no,unknown
737481437021011968,yes,no,unknown
720504035070124032,yes,no,unknown
728893068556935168,yes,no,unknown
733956434505965568,yes,violence,2016-05-21
739515512086888448,no,no,unknown
720901541482348544,no,no,unknown
728173993660809216,no,no,unknown
729806666783330304,yes,no,unknown
726744381433192449,no,no,unknown
731677957706502144,yes,malpractice,2016-05-15
728916001925042180,no,no,unknown
734232029324181504,yes,no,unknown
739434260356943873,no,no,unknown
726693813352194048,yes,no,unknown
725165411403059200,no,no,unknown
739983544521482240,yes,no,unknown
732275597083344897,no,no,unknown
737490616024600576,no,no,unknown
721705533346942976,yes,no,unknown
724838335395540992,yes,no,unknown
722359275243180032,no,no,unknown
733185294451675136,no,no,unknown
735896935144562688,no,no,unknown
735026676518637568,yes,no,unknown
738405944342765568,no,no,unknown
735385416786927616,yes,no,unknown
738506324657332224,yes,no,unknown
720903979345903616,no,no,unknown
734073922396823552,yes,violence,2016-05-21
740524494729687040,no,no,unknown
730461294684295169,no,no,unknown
726270777461362688,no,no,unknown
721741971660939264,yes,no,unknown
719835892416778240,no,no,unknown
720686704886059008,yes,no,unknown
726964990284943360,yes,no,unknown
725453874665033732,yes,no,unknown
726644322058141696,yes,no,unknown
740175271613988865,no,no,unknown
738879793182179330,no,no,unknown
739706694184243202,no,no,unknown
732712921210310656,yes,no,unknown
731804494170750977,no,no,unknown
740767778337087488,yes,no,unknown
721376348397268992,no,no,unknown
721319499027206144,yes,no,unknown
737539007211409412,yes,no,unknown
738983676214710272,no,no,unknown
715220198383423489,yes,no,unknown
733153563342311424,no,no,unknown
740312169657569285,no,no,unknown
732111021846859776,yes,no,unknown
735713382624432128,no,no,unknown
731395819715330048,yes,no,unknown
737774354683990016,yes,violence,2016-06-01
736729068687790080,yes,no,unknown
735024481995890688,no,no,unknown
732774304891478020,yes,no,unknown
735911603523092480,no,no,unknown
731650926767792132,no,no,unknown
729921365009039360,yes,no,unknown
721359982197940224,no,no,unknown
738695486366945280,no,no,unknown
720283880230531072,yes,malpractice,unknown
723087653868949506,yes,no,unknown
735310799460306944,no,no,unknown
726010860414459904,no,no,unknown
725760224842289153,no,no,unknown
719461462687633408,no,no,unknown
735033743849738240,yes,no,unknown
734132196961816576,no,no,unknown
740009906502144001,yes,no,unknown
728876079784570880,yes,no,unknown
728363865877061632,yes,no,unknown
724220564739526656,no,no,unknown
731805700511301632,no,no,unknown
738336509590417408,yes,no,unknown
740523733853446144,no,no,unknown
722326022809497600,no,no,unknown
720923139635605504,no,no,unknown
736466210074689536,yes,violence,2016-05-28
736444851806478336,no,no,unknown
737810750350102530,yes,no,unknown
719110617785700352,yes,no,unknown
738904935958482944,no,no,unknown
736161135452291072,yes,malpractice,2016-05-27
737997080447225859,yes,no,unknown
727150170337505280,yes,no,unknown
719631861928964096,no,no,unknown
730719811450216452,yes,malpractice,2016-05-12
728998120814616576,no,no,unknown
734937448707301377,no,no,unknown
739535595106635776,no,no,unknown
729142739397271553,yes,no,unknown
734244442534744064,no,no,unknown
739459329032491010,yes,violence,2016-06-05
735978460502491136,no,no,unknown
721649782687596544,no,no,unknown
734244289572638720,no,no,unknown
720591334562742277,yes,no,unknown
720333920168857600,no,no,unknown
731752110254137344,yes,violence,unknown
721896727670890497,yes,no,unknown
720769108313124864,yes,no,unknown
723800190616915969,no,no,unknown
728197876900225024,yes,no,unknown
732529051844280320,no,no,unknown
740354339999338496,yes,malpractice,2016-06-08
725198563194626050,no,no,unknown
721784296546115591,no,no,unknown
721867452783529984,yes,no,unknown
721390060357091328,no,no,unknown
718900905626591232,no,no,unknown
729151083323367425,yes,no,unknown
738610490423676930,no,no,unknown
725243777791619075,no,no,unknown
721897355545432064,no,no,unknown
728863504745271296,no,no,unknown
727369524538822656,no,no,unknown
720777809992544258,no,no,unknown
725821904108417024,yes,no,unknown
719111345711386624,yes,no,unknown
736435268161576961,yes,no,unknown
719469156714881024,yes,no,unknown
725930853323313152,yes,no,unknown
727068804304400384,no,no,unknown
722827388925554688,yes,no,unknown
722307173582123008,no,no,unknown
730344991579475968,yes,malpractice,2016-05-11
739701854377025536,yes,no,unknown
721807224671178752,no,no,unknown
739582173699657728,no,no,unknown
728939522117926912,no,no,unknown
723347147085598720,no,no,unknown
734427631911854085,no,no,unknown
739122374042210308,yes,no,unknown
738897587986530304,no,no,unknown
737913704914817025,no,no,unknown
719119181027803136,no,no,unknown
732538218046873600,no,no,unknown
724815572895186945,no,no,unknown
725993822296018948,no,no,unknown
735058020682473473,yes,no,unknown
740454120730046465,yes,no,unknown
739519746551480320,no,no,unknown
739496111044321289,no,no,unknown
725278380824743936,yes,no,unknown
721974495980859392,no,no,unknown
728828154878504960,yes,no,unknown
721245958193987584,no,no,unknown
735285744734900225,no,no,unknown
739094583863189505,no,no,unknown
724223219729727489,yes,no,unknown
740195004660994048,no,no,unknown
729613099901157376,no,no,unknown
722508043015958528,yes,no,unknown
729896993095450624,no,no,unknown
725673397724844032,no,no,unknown
733375483677712385,no,no,unknown
728024336863371265,yes,no,unknown
729557409853784064,yes,no,unknown
